date,sku,demand,lead_time_days,unit_cost
2016-03-26,PCB-A100-CTRLBOARD,183,45,12.5
2016-03-27,PCB-A100-CTRLBOARD,214,45,12.5
2016-03-28,PCB-A100-CTRLBOARD,235,45,12.5
2016-03-29,PCB-A100-CTRLBOARD,280,45,12.5
2016-03-30,PCB-A100-CTRLBOARD,249,45,12.5
2016-03-31,PCB-A100-CTRLBOARD,242,45,12.5
2016-04-01,PCB-A100-CTRLBOARD,262,45,12.5
2016-04-02,PCB-A100-CTRLBOARD,155,45,12.5
2016-04-03,PCB-A100-CTRLBOARD,169,45,12.5
2016-04-04,PCB-A100-CTRLBOARD,230,45,12.5
2016-04-05,PCB-A100-CTRLBOARD,325,45,12.5
2016-04-06,PCB-A100-CTRLBOARD,267,45,12.5
2016-04-07,PCB-A100-CTRLBOARD,245,45,12.5
2016-04-08,PCB-A100-CTRLBOARD,273,45,12.5
2016-04-09,PCB-A100-CTRLBOARD,183,45,12.5
2016-04-10,PCB-A100-CTRLBOARD,180,45,12.5
2016-04-11,PCB-A100-CTRLBOARD,285,45,12.5
2016-04-12,PCB-A100-CTRLBOARD,290,45,12.5
2016-04-13,PCB-A100-CTRLBOARD,251,45,12.5
2016-04-14,PCB-A100-CTRLBOARD,250,45,12.5
2016-04-15,PCB-A100-CTRLBOARD,259,45,12.5
2016-04-16,PCB-A100-CTRLBOARD,118,45,12.5
2016-04-17,PCB-A100-CTRLBOARD,142,45,12.5
2016-04-18,PCB-A100-CTRLBOARD,309,45,12.5
2016-04-19,PCB-A100-CTRLBOARD,318,45,12.5
2016-04-20,PCB-A100-CTRLBOARD,261,45,12.5
2016-04-21,PCB-A100-CTRLBOARD,286,45,12.5
2016-04-22,PCB-A100-CTRLBOARD,278,45,12.5
2016-04-23,PCB-A100-CTRLBOARD,281,45,12.5
2016-04-24,PCB-A100-CTRLBOARD,222,45,12.5
2016-04-25,PCB-A100-CTRLBOARD,265,45,12.5
2016-04-26,PCB-A100-CTRLBOARD,241,45,12.5
2016-04-27,PCB-A100-CTRLBOARD,221,45,12.5
2016-04-28,PCB-A100-CTRLBOARD,276,45,12.5
2016-04-29,PCB-A100-CTRLBOARD,247,45,12.5
2016-04-30,PCB-A100-CTRLBOARD,146,45,12.5
2016-05-01,PCB-A100-CTRLBOARD,170,45,12.5
2016-05-02,PCB-A100-CTRLBOARD,238,45,12.5
2016-05-03,PCB-A100-CTRLBOARD,321,45,12.5
2016-05-04,PCB-A100-CTRLBOARD,297,45,12.5
2016-05-05,PCB-A100-CTRLBOARD,271,45,12.5
2016-05-06,PCB-A100-CTRLBOARD,315,45,12.5
2016-05-07,PCB-A100-CTRLBOARD,192,45,12.5
2016-05-08,PCB-A100-CTRLBOARD,164,45,12.5
2016-05-09,PCB-A100-CTRLBOARD,317,45,12.5
2016-05-10,PCB-A100-CTRLBOARD,288,45,12.5
2016-05-11,PCB-A100-CTRLBOARD,241,45,12.5
2016-05-12,PCB-A100-CTRLBOARD,266,45,12.5
2016-05-13,PCB-A100-CTRLBOARD,246,45,12.5
2016-05-14,PCB-A100-CTRLBOARD,149,45,12.5
2016-05-15,PCB-A100-CTRLBOARD,218,45,12.5
2016-05-16,PCB-A100-CTRLBOARD,330,45,12.5
2016-05-17,PCB-A100-CTRLBOARD,231,45,12.5
2016-05-18,PCB-A100-CTRLBOARD,290,45,12.5
2016-05-19,PCB-A100-CTRLBOARD,254,45,12.5
2016-05-20,PCB-A100-CTRLBOARD,259,45,12.5
2016-05-21,PCB-A100-CTRLBOARD,174,45,12.5
2016-05-22,PCB-A100-CTRLBOARD,166,45,12.5
2016-05-23,PCB-A100-CTRLBOARD,275,45,12.5
2016-05-24,PCB-A100-CTRLBOARD,249,45,12.5
2016-05-25,PCB-A100-CTRLBOARD,282,45,12.5
2016-05-26,PCB-A100-CTRLBOARD,273,45,12.5
2016-05-27,PCB-A100-CTRLBOARD,267,45,12.5
2016-05-28,PCB-A100-CTRLBOARD,165,45,12.5
2016-05-29,PCB-A100-CTRLBOARD,175,45,12.5
2016-05-30,PCB-A100-CTRLBOARD,297,45,12.5
2016-05-31,PCB-A100-CTRLBOARD,290,45,12.5
2016-06-01,PCB-A100-CTRLBOARD,246,45,12.5
2016-06-02,PCB-A100-CTRLBOARD,278,45,12.5
2016-06-03,PCB-A100-CTRLBOARD,298,45,12.5
2016-06-04,PCB-A100-CTRLBOARD,143,45,12.5
2016-06-05,PCB-A100-CTRLBOARD,210,45,12.5
2016-06-06,PCB-A100-CTRLBOARD,257,45,12.5
2016-06-07,PCB-A100-CTRLBOARD,294,45,12.5
2016-06-08,PCB-A100-CTRLBOARD,254,45,12.5
2016-06-09,PCB-A100-CTRLBOARD,223,45,12.5
2016-06-10,PCB-A100-CTRLBOARD,229,45,12.5
2016-06-11,PCB-A100-CTRLBOARD,196,45,12.5
2016-06-12,PCB-A100-CTRLBOARD,202,45,12.5
2016-06-13,PCB-A100-CTRLBOARD,251,45,12.5
2016-06-14,PCB-A100-CTRLBOARD,298,45,12.5
2016-06-15,PCB-A100-CTRLBOARD,229,45,12.5
2016-06-16,PCB-A100-CTRLBOARD,277,45,12.5
2016-06-17,PCB-A100-CTRLBOARD,243,45,12.5
2016-06-18,PCB-A100-CTRLBOARD,176,45,12.5
2016-06-19,PCB-A100-CTRLBOARD,197,45,12.5
2016-06-20,PCB-A100-CTRLBOARD,254,45,12.5
2016-06-21,PCB-A100-CTRLBOARD,269,45,12.5
2016-06-22,PCB-A100-CTRLBOARD,311,45,12.5
2016-06-23,PCB-A100-CTRLBOARD,264,45,12.5
2016-06-24,PCB-A100-CTRLBOARD,306,45,12.5
2016-06-25,PCB-A100-CTRLBOARD,163,45,12.5
2016-06-26,PCB-A100-CTRLBOARD,213,45,12.5
2016-06-27,PCB-A100-CTRLBOARD,325,45,12.5
2016-06-28,PCB-A100-CTRLBOARD,208,45,12.5
2016-06-29,PCB-A100-CTRLBOARD,258,45,12.5
2016-06-30,PCB-A100-CTRLBOARD,300,45,12.5
2016-07-01,PCB-A100-CTRLBOARD,277,45,12.5
2016-07-02,PCB-A100-CTRLBOARD,209,45,12.5
2016-07-03,PCB-A100-CTRLBOARD,180,45,12.5
2016-07-04,PCB-A100-CTRLBOARD,286,45,12.5
2016-07-05,PCB-A100-CTRLBOARD,279,45,12.5
2016-07-06,PCB-A100-CTRLBOARD,319,45,12.5
2016-07-07,PCB-A100-CTRLBOARD,292,45,12.5
2016-07-08,PCB-A100-CTRLBOARD,294,45,12.5
2016-07-09,PCB-A100-CTRLBOARD,187,45,12.5
2016-07-10,PCB-A100-CTRLBOARD,184,45,12.5
2016-07-11,PCB-A100-CTRLBOARD,272,45,12.5
2016-07-12,PCB-A100-CTRLBOARD,297,45,12.5
2016-07-13,PCB-A100-CTRLBOARD,272,45,12.5
2016-07-14,PCB-A100-CTRLBOARD,294,45,12.5
2016-07-15,PCB-A100-CTRLBOARD,347,45,12.5
2016-07-16,PCB-A100-CTRLBOARD,226,45,12.5
2016-07-17,PCB-A100-CTRLBOARD,190,45,12.5
2016-07-18,PCB-A100-CTRLBOARD,322,45,12.5
2016-07-19,PCB-A100-CTRLBOARD,274,45,12.5
2016-07-20,PCB-A100-CTRLBOARD,225,45,12.5
2016-07-21,PCB-A100-CTRLBOARD,256,45,12.5
2016-07-22,PCB-A100-CTRLBOARD,230,45,12.5
2016-07-23,PCB-A100-CTRLBOARD,190,45,12.5
2016-07-24,PCB-A100-CTRLBOARD,201,45,12.5
2016-07-25,PCB-A100-CTRLBOARD,337,45,12.5
2016-07-26,PCB-A100-CTRLBOARD,297,45,12.5
2016-07-27,PCB-A100-CTRLBOARD,281,45,12.5
2016-07-28,PCB-A100-CTRLBOARD,312,45,12.5
2016-07-29,PCB-A100-CTRLBOARD,221,45,12.5
2016-07-30,PCB-A100-CTRLBOARD,208,45,12.5
2016-07-31,PCB-A100-CTRLBOARD,225,45,12.5
2016-08-01,PCB-A100-CTRLBOARD,244,45,12.5
2016-08-02,PCB-A100-CTRLBOARD,322,45,12.5
2016-08-03,PCB-A100-CTRLBOARD,298,45,12.5
2016-08-04,PCB-A100-CTRLBOARD,276,45,12.5
2016-08-05,PCB-A100-CTRLBOARD,308,45,12.5
2016-08-06,PCB-A100-CTRLBOARD,270,45,12.5
2016-08-07,PCB-A100-CTRLBOARD,208,45,12.5
2016-08-08,PCB-A100-CTRLBOARD,297,45,12.5
2016-08-09,PCB-A100-CTRLBOARD,276,45,12.5
2016-08-10,PCB-A100-CTRLBOARD,264,45,12.5
2016-08-11,PCB-A100-CTRLBOARD,315,45,12.5
2016-08-12,PCB-A100-CTRLBOARD,264,45,12.5
2016-08-13,PCB-A100-CTRLBOARD,205,45,12.5
2016-08-14,PCB-A100-CTRLBOARD,189,45,12.5
2016-08-15,PCB-A100-CTRLBOARD,305,45,12.5
2016-08-16,PCB-A100-CTRLBOARD,301,45,12.5
2016-08-17,PCB-A100-CTRLBOARD,322,45,12.5
2016-08-18,PCB-A100-CTRLBOARD,276,45,12.5
2016-08-19,PCB-A100-CTRLBOARD,283,45,12.5
2016-08-20,PCB-A100-CTRLBOARD,175,45,12.5
2016-08-21,PCB-A100-CTRLBOARD,191,45,12.5
2016-08-22,PCB-A100-CTRLBOARD,303,45,12.5
2016-08-23,PCB-A100-CTRLBOARD,315,45,12.5
2016-08-24,PCB-A100-CTRLBOARD,264,45,12.5
2016-08-25,PCB-A100-CTRLBOARD,318,45,12.5
2016-08-26,PCB-A100-CTRLBOARD,333,45,12.5
2016-08-27,PCB-A100-CTRLBOARD,217,45,12.5
2016-08-28,PCB-A100-CTRLBOARD,261,45,12.5
2016-08-29,PCB-A100-CTRLBOARD,270,45,12.5
2016-08-30,PCB-A100-CTRLBOARD,256,45,12.5
2016-08-31,PCB-A100-CTRLBOARD,240,45,12.5
2016-09-01,PCB-A100-CTRLBOARD,338,45,12.5
2016-09-02,PCB-A100-CTRLBOARD,313,45,12.5
2016-09-03,PCB-A100-CTRLBOARD,204,45,12.5
2016-09-04,PCB-A100-CTRLBOARD,214,45,12.5
2016-09-05,PCB-A100-CTRLBOARD,261,45,12.5
2016-09-06,PCB-A100-CTRLBOARD,368,45,12.5
2016-09-07,PCB-A100-CTRLBOARD,299,45,12.5
2016-09-08,PCB-A100-CTRLBOARD,298,45,12.5
2016-09-09,PCB-A100-CTRLBOARD,317,45,12.5
2016-09-10,PCB-A100-CTRLBOARD,221,45,12.5
2016-09-11,PCB-A100-CTRLBOARD,214,45,12.5
2016-09-12,PCB-A100-CTRLBOARD,272,45,12.5
2016-09-13,PCB-A100-CTRLBOARD,310,45,12.5
2016-09-14,PCB-A100-CTRLBOARD,353,45,12.5
2016-09-15,PCB-A100-CTRLBOARD,337,45,12.5
2016-09-16,PCB-A100-CTRLBOARD,345,45,12.5
2016-09-17,PCB-A100-CTRLBOARD,193,45,12.5
2016-09-18,PCB-A100-CTRLBOARD,178,45,12.5
2016-09-19,PCB-A100-CTRLBOARD,294,45,12.5
2016-09-20,PCB-A100-CTRLBOARD,299,45,12.5
2016-09-21,PCB-A100-CTRLBOARD,331,45,12.5
2016-09-22,PCB-A100-CTRLBOARD,247,45,12.5
2016-09-23,PCB-A100-CTRLBOARD,344,45,12.5
2016-09-24,PCB-A100-CTRLBOARD,204,45,12.5
2016-09-25,PCB-A100-CTRLBOARD,196,45,12.5
2016-09-26,PCB-A100-CTRLBOARD,268,45,12.5
2016-09-27,PCB-A100-CTRLBOARD,249,45,12.5
2016-09-28,PCB-A100-CTRLBOARD,324,45,12.5
2016-09-29,PCB-A100-CTRLBOARD,302,45,12.5
2016-09-30,PCB-A100-CTRLBOARD,261,45,12.5
2016-10-01,PCB-A100-CTRLBOARD,171,45,12.5
2016-10-02,PCB-A100-CTRLBOARD,200,45,12.5
2016-10-03,PCB-A100-CTRLBOARD,350,45,12.5
2016-10-04,PCB-A100-CTRLBOARD,292,45,12.5
2016-10-05,PCB-A100-CTRLBOARD,255,45,12.5
2016-10-06,PCB-A100-CTRLBOARD,293,45,12.5
2016-10-07,PCB-A100-CTRLBOARD,292,45,12.5
2016-10-08,PCB-A100-CTRLBOARD,129,45,12.5
2016-10-09,PCB-A100-CTRLBOARD,209,45,12.5
2016-10-10,PCB-A100-CTRLBOARD,294,45,12.5
2016-10-11,PCB-A100-CTRLBOARD,321,45,12.5
2016-10-12,PCB-A100-CTRLBOARD,356,45,12.5
2016-10-13,PCB-A100-CTRLBOARD,334,45,12.5
2016-10-14,PCB-A100-CTRLBOARD,293,45,12.5
2016-10-15,PCB-A100-CTRLBOARD,177,45,12.5
2016-10-16,PCB-A100-CTRLBOARD,288,45,12.5
2016-10-17,PCB-A100-CTRLBOARD,303,45,12.5
2016-10-18,PCB-A100-CTRLBOARD,301,45,12.5
2016-10-19,PCB-A100-CTRLBOARD,300,45,12.5
2016-10-20,PCB-A100-CTRLBOARD,307,45,12.5
2016-10-21,PCB-A100-CTRLBOARD,297,45,12.5
2016-10-22,PCB-A100-CTRLBOARD,194,45,12.5
2016-10-23,PCB-A100-CTRLBOARD,195,45,12.5
2016-10-24,PCB-A100-CTRLBOARD,301,45,12.5
2016-10-25,PCB-A100-CTRLBOARD,285,45,12.5
2016-10-26,PCB-A100-CTRLBOARD,280,45,12.5
2016-10-27,PCB-A100-CTRLBOARD,305,45,12.5
2016-10-28,PCB-A100-CTRLBOARD,294,45,12.5
2016-10-29,PCB-A100-CTRLBOARD,256,45,12.5
2016-10-30,PCB-A100-CTRLBOARD,132,45,12.5
2016-10-31,PCB-A100-CTRLBOARD,335,45,12.5
2016-11-01,PCB-A100-CTRLBOARD,339,45,12.5
2016-11-02,PCB-A100-CTRLBOARD,240,45,12.5
2016-11-03,PCB-A100-CTRLBOARD,292,45,12.5
2016-11-04,PCB-A100-CTRLBOARD,291,45,12.5
2016-11-05,PCB-A100-CTRLBOARD,169,45,12.5
2016-11-06,PCB-A100-CTRLBOARD,188,45,12.5
2016-11-07,PCB-A100-CTRLBOARD,269,45,12.5
2016-11-08,PCB-A100-CTRLBOARD,355,45,12.5
2016-11-09,PCB-A100-CTRLBOARD,331,45,12.5
2016-11-10,PCB-A100-CTRLBOARD,341,45,12.5
2016-11-11,PCB-A100-CTRLBOARD,324,45,12.5
2016-11-12,PCB-A100-CTRLBOARD,178,45,12.5
2016-11-13,PCB-A100-CTRLBOARD,196,45,12.5
2016-11-14,PCB-A100-CTRLBOARD,318,45,12.5
2016-11-15,PCB-A100-CTRLBOARD,266,45,12.5
2016-11-16,PCB-A100-CTRLBOARD,324,45,12.5
2016-11-17,PCB-A100-CTRLBOARD,296,45,12.5
2016-11-18,PCB-A100-CTRLBOARD,292,45,12.5
2016-11-19,PCB-A100-CTRLBOARD,234,45,12.5
2016-11-20,PCB-A100-CTRLBOARD,226,45,12.5
2016-11-21,PCB-A100-CTRLBOARD,293,45,12.5
2016-11-22,PCB-A100-CTRLBOARD,338,45,12.5
2016-11-23,PCB-A100-CTRLBOARD,271,45,12.5
2016-11-24,PCB-A100-CTRLBOARD,322,45,12.5
2016-11-25,PCB-A100-CTRLBOARD,321,45,12.5
2016-11-26,PCB-A100-CTRLBOARD,203,45,12.5
2016-11-27,PCB-A100-CTRLBOARD,222,45,12.5
2016-11-28,PCB-A100-CTRLBOARD,266,45,12.5
2016-11-29,PCB-A100-CTRLBOARD,332,45,12.5
2016-11-30,PCB-A100-CTRLBOARD,298,45,12.5
2016-12-01,PCB-A100-CTRLBOARD,288,45,12.5
2016-12-02,PCB-A100-CTRLBOARD,336,45,12.5
2016-12-03,PCB-A100-CTRLBOARD,192,45,12.5
2016-12-04,PCB-A100-CTRLBOARD,171,45,12.5
2016-12-05,PCB-A100-CTRLBOARD,258,45,12.5
2016-12-06,PCB-A100-CTRLBOARD,323,45,12.5
2016-12-07,PCB-A100-CTRLBOARD,266,45,12.5
2016-12-08,PCB-A100-CTRLBOARD,357,45,12.5
2016-12-09,PCB-A100-CTRLBOARD,242,45,12.5
2016-12-10,PCB-A100-CTRLBOARD,264,45,12.5
2016-12-11,PCB-A100-CTRLBOARD,220,45,12.5
2016-12-12,PCB-A100-CTRLBOARD,302,45,12.5
2016-12-13,PCB-A100-CTRLBOARD,289,45,12.5
2016-12-14,PCB-A100-CTRLBOARD,317,45,12.5
2016-12-15,PCB-A100-CTRLBOARD,304,45,12.5
2016-12-16,PCB-A100-CTRLBOARD,338,45,12.5
2016-12-17,PCB-A100-CTRLBOARD,217,45,12.5
2016-12-18,PCB-A100-CTRLBOARD,218,45,12.5
2016-12-19,PCB-A100-CTRLBOARD,294,45,12.5
2016-12-20,PCB-A100-CTRLBOARD,304,45,12.5
2016-12-21,PCB-A100-CTRLBOARD,315,45,12.5
2016-12-22,PCB-A100-CTRLBOARD,254,45,12.5
2016-12-23,PCB-A100-CTRLBOARD,265,45,12.5
2016-12-24,PCB-A100-CTRLBOARD,236,45,12.5
2016-12-25,PCB-A100-CTRLBOARD,219,45,12.5
2016-12-26,PCB-A100-CTRLBOARD,300,45,12.5
2016-12-27,PCB-A100-CTRLBOARD,306,45,12.5
2016-12-28,PCB-A100-CTRLBOARD,316,45,12.5
2016-12-29,PCB-A100-CTRLBOARD,290,45,12.5
2016-12-30,PCB-A100-CTRLBOARD,283,45,12.5
2016-12-31,PCB-A100-CTRLBOARD,220,45,12.5
2017-01-01,PCB-A100-CTRLBOARD,185,45,12.5
2017-01-02,PCB-A100-CTRLBOARD,319,45,12.5
2017-01-03,PCB-A100-CTRLBOARD,255,45,12.5
2017-01-04,PCB-A100-CTRLBOARD,337,45,12.5
2017-01-05,PCB-A100-CTRLBOARD,321,45,12.5
2017-01-06,PCB-A100-CTRLBOARD,315,45,12.5
2017-01-07,PCB-A100-CTRLBOARD,244,45,12.5
2017-01-08,PCB-A100-CTRLBOARD,265,45,12.5
2017-01-09,PCB-A100-CTRLBOARD,338,45,12.5
2017-01-10,PCB-A100-CTRLBOARD,252,45,12.5
2017-01-11,PCB-A100-CTRLBOARD,269,45,12.5
2017-01-12,PCB-A100-CTRLBOARD,289,45,12.5
2017-01-13,PCB-A100-CTRLBOARD,308,45,12.5
2017-01-14,PCB-A100-CTRLBOARD,231,45,12.5
2017-01-15,PCB-A100-CTRLBOARD,194,45,12.5
2017-01-16,PCB-A100-CTRLBOARD,314,45,12.5
2017-01-17,PCB-A100-CTRLBOARD,286,45,12.5
2017-01-18,PCB-A100-CTRLBOARD,290,45,12.5
2017-01-19,PCB-A100-CTRLBOARD,266,45,12.5
2017-01-20,PCB-A100-CTRLBOARD,281,45,12.5
2017-01-21,PCB-A100-CTRLBOARD,175,45,12.5
2017-01-22,PCB-A100-CTRLBOARD,187,45,12.5
2017-01-23,PCB-A100-CTRLBOARD,340,45,12.5
2017-01-24,PCB-A100-CTRLBOARD,281,45,12.5
2017-01-25,PCB-A100-CTRLBOARD,388,45,12.5
2017-01-26,PCB-A100-CTRLBOARD,324,45,12.5
2017-01-27,PCB-A100-CTRLBOARD,315,45,12.5
2017-01-28,PCB-A100-CTRLBOARD,191,45,12.5
2017-01-29,PCB-A100-CTRLBOARD,238,45,12.5
2017-01-30,PCB-A100-CTRLBOARD,292,45,12.5
2017-01-31,PCB-A100-CTRLBOARD,314,45,12.5
2017-02-01,PCB-A100-CTRLBOARD,387,45,12.5
2017-02-02,PCB-A100-CTRLBOARD,307,45,12.5
2017-02-03,PCB-A100-CTRLBOARD,345,45,12.5
2017-02-04,PCB-A100-CTRLBOARD,196,45,12.5
2017-02-05,PCB-A100-CTRLBOARD,216,45,12.5
2017-02-06,PCB-A100-CTRLBOARD,364,45,12.5
2017-02-07,PCB-A100-CTRLBOARD,292,45,12.5
2017-02-08,PCB-A100-CTRLBOARD,365,45,12.5
2017-02-09,PCB-A100-CTRLBOARD,332,45,12.5
2017-02-10,PCB-A100-CTRLBOARD,294,45,12.5
2017-02-11,PCB-A100-CTRLBOARD,237,45,12.5
2017-02-12,PCB-A100-CTRLBOARD,247,45,12.5
2017-02-13,PCB-A100-CTRLBOARD,330,45,12.5
2017-02-14,PCB-A100-CTRLBOARD,264,45,12.5
2017-02-15,PCB-A100-CTRLBOARD,290,45,12.5
2017-02-16,PCB-A100-CTRLBOARD,304,45,12.5
2017-02-17,PCB-A100-CTRLBOARD,310,45,12.5
2017-02-18,PCB-A100-CTRLBOARD,237,45,12.5
2017-02-19,PCB-A100-CTRLBOARD,224,45,12.5
2017-02-20,PCB-A100-CTRLBOARD,272,45,12.5
2017-02-21,PCB-A100-CTRLBOARD,324,45,12.5
2017-02-22,PCB-A100-CTRLBOARD,331,45,12.5
2017-02-23,PCB-A100-CTRLBOARD,330,45,12.5
2017-02-24,PCB-A100-CTRLBOARD,345,45,12.5
2017-02-25,PCB-A100-CTRLBOARD,244,45,12.5
2017-02-26,PCB-A100-CTRLBOARD,233,45,12.5
2017-02-27,PCB-A100-CTRLBOARD,311,45,12.5
2017-02-28,PCB-A100-CTRLBOARD,264,45,12.5
2017-03-01,PCB-A100-CTRLBOARD,326,45,12.5
2017-03-02,PCB-A100-CTRLBOARD,320,45,12.5
2017-03-03,PCB-A100-CTRLBOARD,322,45,12.5
2017-03-04,PCB-A100-CTRLBOARD,181,45,12.5
2017-03-05,PCB-A100-CTRLBOARD,187,45,12.5
2017-03-06,PCB-A100-CTRLBOARD,346,45,12.5
2017-03-07,PCB-A100-CTRLBOARD,313,45,12.5
2017-03-08,PCB-A100-CTRLBOARD,335,45,12.5
2017-03-09,PCB-A100-CTRLBOARD,316,45,12.5
2017-03-10,PCB-A100-CTRLBOARD,316,45,12.5
2017-03-11,PCB-A100-CTRLBOARD,249,45,12.5
2017-03-12,PCB-A100-CTRLBOARD,205,45,12.5
2017-03-13,PCB-A100-CTRLBOARD,318,45,12.5
2017-03-14,PCB-A100-CTRLBOARD,302,45,12.5
2017-03-15,PCB-A100-CTRLBOARD,303,45,12.5
2017-03-16,PCB-A100-CTRLBOARD,307,45,12.5
2017-03-17,PCB-A100-CTRLBOARD,323,45,12.5
2017-03-18,PCB-A100-CTRLBOARD,207,45,12.5
2017-03-19,PCB-A100-CTRLBOARD,259,45,12.5
2017-03-20,PCB-A100-CTRLBOARD,290,45,12.5
2017-03-21,PCB-A100-CTRLBOARD,311,45,12.5
2017-03-22,PCB-A100-CTRLBOARD,304,45,12.5
2017-03-23,PCB-A100-CTRLBOARD,360,45,12.5
2017-03-24,PCB-A100-CTRLBOARD,323,45,12.5
2017-03-25,PCB-A100-CTRLBOARD,253,45,12.5
2017-03-26,PCB-A100-CTRLBOARD,178,45,12.5
2017-03-27,PCB-A100-CTRLBOARD,325,45,12.5
2017-03-28,PCB-A100-CTRLBOARD,344,45,12.5
2017-03-29,PCB-A100-CTRLBOARD,320,45,12.5
2017-03-30,PCB-A100-CTRLBOARD,350,45,12.5
2017-03-31,PCB-A100-CTRLBOARD,303,45,12.5
2017-04-01,PCB-A100-CTRLBOARD,265,45,12.5
2017-04-02,PCB-A100-CTRLBOARD,292,45,12.5
2017-04-03,PCB-A100-CTRLBOARD,307,45,12.5
2017-04-04,PCB-A100-CTRLBOARD,305,45,12.5
2017-04-05,PCB-A100-CTRLBOARD,362,45,12.5
2017-04-06,PCB-A100-CTRLBOARD,366,45,12.5
2017-04-07,PCB-A100-CTRLBOARD,303,45,12.5
2017-04-08,PCB-A100-CTRLBOARD,211,45,12.5
2017-04-09,PCB-A100-CTRLBOARD,215,45,12.5
2017-04-10,PCB-A100-CTRLBOARD,279,45,12.5
2017-04-11,PCB-A100-CTRLBOARD,291,45,12.5
2017-04-12,PCB-A100-CTRLBOARD,289,45,12.5
2017-04-13,PCB-A100-CTRLBOARD,296,45,12.5
2017-04-14,PCB-A100-CTRLBOARD,318,45,12.5
2017-04-15,PCB-A100-CTRLBOARD,231,45,12.5
2017-04-16,PCB-A100-CTRLBOARD,270,45,12.5
2017-04-17,PCB-A100-CTRLBOARD,289,45,12.5
2017-04-18,PCB-A100-CTRLBOARD,349,45,12.5
2017-04-19,PCB-A100-CTRLBOARD,313,45,12.5
2017-04-20,PCB-A100-CTRLBOARD,318,45,12.5
2017-04-21,PCB-A100-CTRLBOARD,340,45,12.5
2017-04-22,PCB-A100-CTRLBOARD,190,45,12.5
2017-04-23,PCB-A100-CTRLBOARD,235,45,12.5
2017-04-24,PCB-A100-CTRLBOARD,325,45,12.5
2017-04-25,PCB-A100-CTRLBOARD,335,45,12.5
2017-04-26,PCB-A100-CTRLBOARD,329,45,12.5
2017-04-27,PCB-A100-CTRLBOARD,394,45,12.5
2017-04-28,PCB-A100-CTRLBOARD,301,45,12.5
2017-04-29,PCB-A100-CTRLBOARD,208,45,12.5
2017-04-30,PCB-A100-CTRLBOARD,206,45,12.5
2017-05-01,PCB-A100-CTRLBOARD,304,45,12.5
2017-05-02,PCB-A100-CTRLBOARD,301,45,12.5
2017-05-03,PCB-A100-CTRLBOARD,356,45,12.5
2017-05-04,PCB-A100-CTRLBOARD,363,45,12.5
2017-05-05,PCB-A100-CTRLBOARD,303,45,12.5
2017-05-06,PCB-A100-CTRLBOARD,199,45,12.5
2017-05-07,PCB-A100-CTRLBOARD,239,45,12.5
2017-05-08,PCB-A100-CTRLBOARD,304,45,12.5
2017-05-09,PCB-A100-CTRLBOARD,340,45,12.5
2017-05-10,PCB-A100-CTRLBOARD,327,45,12.5
2017-05-11,PCB-A100-CTRLBOARD,275,45,12.5
2017-05-12,PCB-A100-CTRLBOARD,367,45,12.5
2017-05-13,PCB-A100-CTRLBOARD,278,45,12.5
2017-05-14,PCB-A100-CTRLBOARD,206,45,12.5
2017-05-15,PCB-A100-CTRLBOARD,309,45,12.5
2017-05-16,PCB-A100-CTRLBOARD,329,45,12.5
2017-05-17,PCB-A100-CTRLBOARD,331,45,12.5
2017-05-18,PCB-A100-CTRLBOARD,340,45,12.5
2017-05-19,PCB-A100-CTRLBOARD,381,45,12.5
2017-05-20,PCB-A100-CTRLBOARD,219,45,12.5
2017-05-21,PCB-A100-CTRLBOARD,201,45,12.5
2017-05-22,PCB-A100-CTRLBOARD,279,45,12.5
2017-05-23,PCB-A100-CTRLBOARD,299,45,12.5
2017-05-24,PCB-A100-CTRLBOARD,320,45,12.5
2017-05-25,PCB-A100-CTRLBOARD,375,45,12.5
2017-05-26,PCB-A100-CTRLBOARD,305,45,12.5
2017-05-27,PCB-A100-CTRLBOARD,231,45,12.5
2017-05-28,PCB-A100-CTRLBOARD,224,45,12.5
2017-05-29,PCB-A100-CTRLBOARD,357,45,12.5
2017-05-30,PCB-A100-CTRLBOARD,397,45,12.5
2017-05-31,PCB-A100-CTRLBOARD,305,45,12.5
2017-06-01,PCB-A100-CTRLBOARD,306,45,12.5
2017-06-02,PCB-A100-CTRLBOARD,352,45,12.5
2017-06-03,PCB-A100-CTRLBOARD,245,45,12.5
2017-06-04,PCB-A100-CTRLBOARD,280,45,12.5
2017-06-05,PCB-A100-CTRLBOARD,338,45,12.5
2017-06-06,PCB-A100-CTRLBOARD,310,45,12.5
2017-06-07,PCB-A100-CTRLBOARD,339,45,12.5
2017-06-08,PCB-A100-CTRLBOARD,354,45,12.5
2017-06-09,PCB-A100-CTRLBOARD,345,45,12.5
2017-06-10,PCB-A100-CTRLBOARD,240,45,12.5
2017-06-11,PCB-A100-CTRLBOARD,257,45,12.5
2017-06-12,PCB-A100-CTRLBOARD,356,45,12.5
2017-06-13,PCB-A100-CTRLBOARD,362,45,12.5
2017-06-14,PCB-A100-CTRLBOARD,340,45,12.5
2017-06-15,PCB-A100-CTRLBOARD,316,45,12.5
2017-06-16,PCB-A100-CTRLBOARD,325,45,12.5
2017-06-17,PCB-A100-CTRLBOARD,261,45,12.5
2017-06-18,PCB-A100-CTRLBOARD,200,45,12.5
